'BINLOW','BINUP','BINCENTER','aS=0.108','aS=0.109','aS=0.11','aS=0.111','aS=0.112','aS=0.113','aS=0.114','aS=0.115','aS=0.116','aS=0.117','aS=0.118','aS=0.119','aS=0.12','aS=0.121','aS=0.122','aS=0.123','aS=0.124','aS=0.125','aS=0.126','aS=0.127','aS=0.128','aS=0.129','aS=0.13'
8,1,23,0.108,0.109,0.11,0.111,0.112,0.113,0.114,0.115,0.116,0.117,0.118,0.119,0.12,0.121,0.122,0.123,0.124,0.125,0.126,0.127,0.128,0.129,0.13
200.0,250.0,225.0,0.531541273959,0.537412666127,0.543295610592,0.549189966531,0.555095593775,0.56101235281,0.56694010477,0.572878711442,0.578828035258,0.584787939295,0.590758287276,0.596738943564,0.602729773162,0.608730641709,0.614741415484,0.620761961395,0.626792146985,0.632831840426,0.638880910519,0.64493922669,0.65100665899,0.657083078091,0.663168355288
250.0,315.0,282.5,0.252184059578,0.255029066043,0.257880111472,0.260737119827,0.263600015536,0.266468723494,0.269343169057,0.272223278043,0.275108976729,0.278000191847,0.280896850585,0.283798880582,0.286706209927,0.289618767155,0.29253648125,0.295459281635,0.298387098178,0.301319861184,0.304257501394,0.307199949985,0.310147138566,0.313098999177,0.316055464285
315.0,400.0,357.5,0.0944786559771,0.0955450569178,0.0966135334444,0.0976840541539,0.0987565878862,0.0998311037227,0.100907570984,0.101985959231,0.103066238257,0.104148378094,0.105232349006,0.106318121489,0.107405666269,0.108494954302,0.109585956768,0.110678645076,0.111772990857,0.112868965968,0.113966542482,0.115065692696,0.116166389123,0.117268604494,0.118372311754
400.0,500.0,450.0,0.0332629988467,0.0336362756094,0.0340101768552,0.0343846906728,0.0347598052613,0.0351355089291,0.0355117900931,0.0358886372781,0.0362660391151,0.0366439843413,0.0370224617988,0.0374014604335,0.0377809692947,0.0381609775341,0.0385414744047,0.0389224492602,0.0393038915542,0.0396857908391,0.0400681367656,0.0404509190817,0.0408341276318,0.0412177523561,0.0416017832896
500.0,625.0,562.5,0.0113877621994,0.0115145214586,0.0116414546943,0.0117685576079,0.0118958259467,0.0120232555038,0.0121508421177,0.0122785816716,0.0124064700932,0.0125345033543,0.0126626774699,0.0127909884985,0.0129194325411,0.0130480057409,0.0131767042833,0.0133055243947,0.0134344623429,0.0135635144361,0.0136926770231,0.0138219464921,0.0139513192711,0.014080791827,0.0142103606655
625.0,800.0,712.5,0.00348642108474,0.00352482836565,0.00356327595139,0.00360176248502,0.0036402866262,0.0036788470511,0.00371744245215,0.00375607153789,0.00379473303278,0.00383342567701,0.00387214822635,0.00391089945194,0.00394967814013,0.00398848309234,0.00402731312484,0.00406616706862,0.0041050437692,0.00414394208651,0.00418286089467,0.00422179908186,0.00426075555017,0.00429972921543,0.00433871900706
800.0,1050.0,925.0,0.000853314639856,0.000862568387257,0.000871828218647,0.000881093801308,0.00089036480719,0.00089964091285,0.000908921799392,0.000918207152411,0.000927496661934,0.000936790022362,0.000946086932417,0.000955387095084,0.00096469021756,0.000973996011195,0.000983304191445,0.000992614477815,0.00100192659381,0.00101124026688,0.00102055522838,0.0010298712135,0.00103918796125,0.00104850521436,0.00105782271929
1050.0,1400.0,1225.0,0.000166555299083,0.000168324754193,0.00017009463211,0.000171864870219,0.000173635406902,0.000175406181517,0.000177177134388,0.000178948206787,0.000180719340927,0.000182490479942,0.000184261567877,0.000186032549674,0.000187803371164,0.000189573979044,0.000191344320875,0.000193114345064,0.000194884000853,0.000196653238309,0.000198422008308,0.000200190262531,0.000201957953443,0.00020372503429,0.000205491459083
